,id,agency,code_parts,composite_element,description,element_id,group_begin_end,group_req_designator,group_requirement_designator_id,hash_flag,maximum_length,minimum_length,position,release,repeat_factor,requirement_designator,rules,segment_id,sub_element_req_designator,tracking_flag,type,version
689173,689174,X,,False,AMBULANCE TRANSPORT CODE,1316,,,,,1,1,3,0,1,O,,CR1,O,,ID,006010
689174,689175,X,,False,AMBULANCE TRANSPORT REASON CODE,1317,,,,,1,1,4,0,1,O,,CR1,O,,ID,006010
689175,689176,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,5,0,1,C,P  005006,CR1,C,,ID,006010
689176,689177,X,,False,QUANTITY,0380,,,,,15,1,6,0,1,C,,CR1,C,,R,006010
689177,689178,X,,False,ADDRESS INFORMATION,0166,,,,,55,1,7,0,1,O,,CR1,O,,AN,006010
689178,689179,X,,False,ADDRESS INFORMATION,0166,,,,,55,1,8,0,1,O,,CR1,O,,AN,006010
689179,689180,X,,False,DESCRIPTION,0352,,,,,80,1,9,0,1,O,,CR1,O,,AN,006010
689180,689181,X,,False,DESCRIPTION,0352,,,,,80,1,10,0,1,O,,CR1,O,,AN,006010
689181,689182,X,,False,COUNT,0609,,,,,9,1,1,0,1,C,P  001002,CR2,C,,N0,006010
689182,689183,X,,False,QUANTITY,0380,,,,,15,1,2,0,1,C,,CR2,C,,R,006010
689183,689184,X,,False,SUBLUXATION LEVEL CODE,1367,,,,,3,2,3,0,1,C,,CR2,C,,ID,006010
689184,689185,X,,False,SUBLUXATION LEVEL CODE,1367,,,,,3,2,4,0,1,O,C  004003,CR2,O,,ID,006010
689185,689186,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,5,0,1,C,P  005006,CR2,C,,ID,006010
689186,689187,X,,False,QUANTITY,0380,,,,,15,1,6,0,1,C,,CR2,C,,R,006010
689187,689188,X,,False,QUANTITY,0380,,,,,15,1,7,0,1,O,,CR2,O,,R,006010
689188,689189,X,,False,NATURE OF CONDITION CODE,1342,,,,,1,1,8,0,1,O,,CR2,O,,ID,006010
689189,689190,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,9,0,1,O,,CR2,O,,ID,006010
689190,689191,X,,False,DESCRIPTION,0352,,,,,80,1,10,0,1,O,,CR2,O,,AN,006010
689191,689192,X,,False,DESCRIPTION,0352,,,,,80,1,11,0,1,O,,CR2,O,,AN,006010
689192,689193,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,12,0,1,O,,CR2,O,,ID,006010
689193,689194,X,,False,CERTIFICATION TYPE CODE,1322,,,,,1,1,1,0,1,O,,CR3,O,,ID,006010
689194,689195,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,2,0,1,C,P  002003,CR3,C,,ID,006010
689195,689196,X,,False,QUANTITY,0380,,,,,15,1,3,0,1,C,,CR3,C,,R,006010
689196,689197,X,,False,INSULIN DEPENDENT CODE,1335,,,,,1,1,4,0,1,O,,CR3,O,,ID,006010
689197,689198,X,,False,DESCRIPTION,0352,,,,,80,1,5,0,1,O,,CR3,O,,AN,006010
689198,689199,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,1,0,1,M,,CR4,M,,ID,006010
689199,689200,X,,False,CERTIFICATION TYPE CODE,1322,,,,,1,1,2,0,1,O,,CR4,O,,ID,006010
689200,689201,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,3,0,1,C,P  003004,CR4,C,,ID,006010
689201,689202,X,,False,QUANTITY,0380,,,,,15,1,4,0,1,C,,CR4,C,,R,006010
689202,689203,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,5,0,1,C,P  005006,CR4,C,,ID,006010
689203,689204,X,,False,QUANTITY,0380,,,,,15,1,6,0,1,C,,CR4,C,,R,006010
689204,689205,X,,False,NON-VISIT CODE,1344,,,,,1,1,7,0,1,O,,CR4,O,,ID,006010
689205,689206,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,8,0,1,C,P  008009,CR4,C,,ID,006010
689206,689207,X,,False,QUANTITY,0380,,,,,15,1,9,0,1,C,,CR4,C,,R,006010
689207,689208,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,10,0,1,C,P  010011,CR4,C,,ID,006010
689208,689209,X,,False,HEIGHT,0065,,,,,8,1,11,0,1,C,,CR4,C,,R8,006010
689209,689210,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,12,0,1,C,P  012013,CR4,C,,ID,006010
689210,689211,X,,False,WEIGHT,0081,,,,,10,1,13,0,1,C,,CR4,C,,R,006010
689211,689212,X,,False,QUANTITY,0380,,,,,15,1,14,0,1,O,,CR4,O,,R,006010
689212,689213,X,,False,DESCRIPTION,0352,,,,,80,1,15,0,1,O,,CR4,O,,AN,006010
689213,689214,X,,False,NUTRIENT ADMINISTRATION METHOD CODE,1346,,,,,1,1,16,0,1,O,,CR4,O,,ID,006010
689214,689215,X,,False,NUTRIENT ADMINISTRATION TECHNIQUE CODE,1347,,,,,1,1,17,0,1,O,,CR4,O,,ID,006010
689215,689216,X,,False,QUANTITY,0380,,,,,15,1,18,0,1,O,,CR4,O,,R,006010
689216,689217,X,,False,QUANTITY,0380,,,,,15,1,19,0,1,O,,CR4,O,,R,006010
689217,689218,X,,False,DESCRIPTION,0352,,,,,80,1,20,0,1,O,,CR4,O,,AN,006010
689218,689219,X,,False,QUANTITY,0380,,,,,15,1,21,0,1,O,,CR4,O,,R,006010
689219,689220,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,22,0,1,O,,CR4,O,,R,006010
689220,689221,X,,False,QUANTITY,0380,,,,,15,1,23,0,1,O,,CR4,O,,R,006010
689221,689222,X,,False,QUANTITY,0380,,,,,15,1,24,0,1,O,,CR4,O,,R,006010
689222,689223,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,25,0,1,O,,CR4,O,,R,006010
689223,689224,X,,False,QUANTITY,0380,,,,,15,1,26,0,1,O,,CR4,O,,R,006010
689224,689225,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,27,0,1,O,,CR4,O,,R,006010
689225,689226,X,,False,QUANTITY,0380,,,,,15,1,28,0,1,O,,CR4,O,,R,006010
689226,689227,X,,False,DESCRIPTION,0352,,,,,80,1,29,0,1,O,,CR4,O,,AN,006010
689227,689228,X,,False,CERTIFICATION TYPE CODE,1322,,,,,1,1,1,0,1,O,,CR5,O,,ID,006010
689228,689229,X,,False,QUANTITY,0380,,,,,15,1,2,0,1,O,,CR5,O,,R,006010
689229,689230,X,,False,OXYGEN EQUIPMENT TYPE CODE,1348,,,,,1,1,3,0,1,O,,CR5,O,,ID,006010
689230,689231,X,,False,OXYGEN EQUIPMENT TYPE CODE,1348,,,,,1,1,4,0,1,O,,CR5,O,,ID,006010
689231,689232,X,,False,DESCRIPTION,0352,,,,,80,1,5,0,1,O,,CR5,O,,AN,006010
689232,689233,X,,False,QUANTITY,0380,,,,,15,1,6,0,1,O,,CR5,O,,R,006010
689233,689234,X,,False,QUANTITY,0380,,,,,15,1,7,0,1,O,,CR5,O,,R,006010
689234,689235,X,,False,QUANTITY,0380,,,,,15,1,8,0,1,O,,CR5,O,,R,006010
689235,689236,X,,False,DESCRIPTION,0352,,,,,80,1,9,0,1,O,,CR5,O,,AN,006010
689236,689237,X,,False,QUANTITY,0380,,,,,15,1,10,0,1,O,,CR5,O,,R,006010
689237,689238,X,,False,QUANTITY,0380,,,,,15,1,11,0,1,O,,CR5,O,,R,006010
689238,689239,X,,False,OXYGEN TEST CONDITION CODE,1349,,,,,1,1,12,0,1,O,,CR5,O,,ID,006010
689239,689240,X,,False,OXYGEN TEST FINDINGS CODE,1350,,,,,1,1,13,0,1,O,,CR5,O,,ID,006010
689240,689241,X,,False,OXYGEN TEST FINDINGS CODE,1350,,,,,1,1,14,0,1,O,,CR5,O,,ID,006010
689241,689242,X,,False,OXYGEN TEST FINDINGS CODE,1350,,,,,1,1,15,0,1,O,,CR5,O,,ID,006010
689242,689243,X,,False,QUANTITY,0380,,,,,15,1,16,0,1,O,,CR5,O,,R,006010
689243,689244,X,,False,OXYGEN DELIVERY SYSTEM CODE,1382,,,,,1,1,17,0,1,O,,CR5,O,,ID,006010
689244,689245,X,,False,OXYGEN EQUIPMENT TYPE CODE,1348,,,,,1,1,18,0,1,O,,CR5,O,,ID,006010
689245,689246,X,,False,PROGNOSIS CODE,0923,,,,,1,1,1,0,1,M,,CR6,M,,ID,006010
689246,689247,X,,False,DATE,0373,,,,,8,8,2,0,1,M,,CR6,M,,DT,006010
689247,689248,X,,False,DATE TIME PERIOD FORMAT QUALIFIER,1250,,,,,3,2,3,0,1,C,P  003004,CR6,C,,ID,006010
689248,689249,X,,False,DATE TIME PERIOD,1251,,,,,35,1,4,0,1,C,,CR6,C,,AN,006010
689249,689250,X,,False,DATE,0373,,,,,8,8,5,0,1,O,,CR6,O,,DT,006010
689250,689251,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,6,0,1,O,,CR6,O,,ID,006010
689251,689252,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,7,0,1,M,,CR6,M,,ID,006010
689252,689253,X,,False,CERTIFICATION TYPE CODE,1322,,,,,1,1,8,0,1,M,,CR6,M,,ID,006010
689253,689254,X,,False,DATE,0373,,,,,8,8,9,0,1,C,P  009010011,CR6,C,,DT,006010
689254,689255,X,,False,PRODUCT/SERVICE ID QUALIFIER,0235,,,,,2,2,10,0,1,C,,CR6,C,,ID,006010
689255,689256,X,,False,MEDICAL CODE VALUE,1137,,,,,15,1,11,0,1,C,,CR6,C,,AN,006010
689256,689257,X,,False,DATE TIME PERIOD FORMAT QUALIFIER,1250,,,,,3,2,15,0,1,C,P  015016017,CR6,C,,ID,006010
689257,689258,X,,False,DATE TIME PERIOD,1251,,,,,35,1,16,0,1,C,,CR6,C,,AN,006010
689258,689259,X,,False,PATIENT LOCATION CODE,1384,,,,,1,1,17,0,1,C,,CR6,C,,ID,006010
689259,689260,X,,False,DATE,0373,,,,,8,8,18,0,1,O,,CR6,O,,DT,006010
689260,689261,X,,False,DATE,0373,,,,,8,8,19,0,1,O,,CR6,O,,DT,006010
689261,689262,X,,False,DATE,0373,,,,,8,8,20,0,1,O,,CR6,O,,DT,006010
689262,689263,X,,False,DATE,0373,,,,,8,8,21,0,1,O,,CR6,O,,DT,006010
689263,689264,X,,False,DISCIPLINE TYPE CODE,0921,,,,,2,2,1,0,1,M,,CR7,M,,ID,006010
689264,689265,X,,False,NUMBER,1470,,,,,9,1,2,0,1,M,,CR7,M,,N0,006010
689265,689266,X,,False,NUMBER,1470,,,,,9,1,3,0,1,M,,CR7,M,,N0,006010
689266,689267,X,,False,IMPLANT TYPE CODE,1403,,,,,1,1,1,0,1,M,,CR8,M,,ID,006010
689267,689268,X,,False,IMPLANT STATUS CODE,1404,,,,,1,1,2,0,1,M,,CR8,M,,ID,006010
689268,689269,X,,False,DATE,0373,,,,,8,8,3,0,1,M,,CR8,M,,DT,006010
689269,689270,X,,False,DATE,0373,,,,,8,8,4,0,1,M,,CR8,M,,DT,006010
689270,689271,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,5,0,1,M,,CR8,M,,AN,006010
689271,689272,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,6,0,1,M,,CR8,M,,AN,006010
689272,689273,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,7,0,1,M,,CR8,M,,AN,006010
689273,689274,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,8,0,1,M,,CR8,M,,ID,006010
689274,689275,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,9,0,1,M,,CR8,M,,ID,006010
689275,689276,X,,False,CONTRACT NUMBER,0367,,,,,30,1,1,0,1,O,,CS,O,,AN,006010
689276,689277,X,,False,CHANGE ORDER SEQUENCE NUMBER,0327,,,,,8,1,2,0,1,O,,CS,O,,AN,006010
689277,689278,X,,False,RELEASE NUMBER,0328,,,,,30,1,3,0,1,O,,CS,O,,AN,006010
689278,689279,X,,False,REFERENCE IDENTIFICATION QUALIFIER,0128,,,,,3,2,4,0,1,C,P  004005,CS,C,,ID,006010
689279,689280,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,5,0,1,C,,CS,C,,AN,006010
689280,689281,X,,False,PURCHASE ORDER NUMBER,0324,,,,,22,1,6,0,1,O,,CS,O,,AN,006010
689281,689282,X,,False,SPECIAL SERVICES CODE,0560,,,,,10,2,7,0,1,O,,CS,O,,ID,006010
689282,689283,X,,False,F.O.B. POINT CODE,0433,,,,,2,2,8,0,1,O,,CS,O,,ID,006010
689283,689284,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,9,0,1,O,,CS,O,,R,006010
689284,689285,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,10,0,1,O,,CS,O,,R,006010
689285,689286,X,,False,MONETARY AMOUNT,0782,,,,,18,1,11,0,1,O,,CS,O,,R,006010
689286,689287,X,,False,TERMS TYPE CODE,0336,,,,,2,2,12,0,1,O,,CS,O,,ID,006010
689287,689288,X,,False,SPECIAL SERVICES CODE,0560,,,,,10,2,13,0,1,O,,CS,O,,ID,006010
689288,689289,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,,,,,2,2,14,0,1,O,,CS,O,,ID,006010
689289,689290,X,,False,UNIT PRICE,0212,,,,,17,1,15,0,1,O,,CS,O,,R,006010
689290,689291,X,,False,TERMS TYPE CODE,0336,,,,,2,2,16,0,1,O,,CS,O,,ID,006010
689291,689292,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,17,0,1,O,,CS,O,,ID,006010
689292,689293,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,18,0,1,O,,CS,O,,ID,006010
689293,689294,X,,False,CRYPTOGRAPHIC SERVICE MESSAGE (CSM) FIELD TAG,0988,,,,,4,2,1,0,1,M,,CSB,M,,ID,006010
689294,689295,X,,False,CRYPTOGRAPHIC SERVICE MESSAGE (CSM) FIELD CONTENTS,0989,,,,,32,1,2,0,1,O,,CSB,O,,AN,006010
689295,689296,X,,False,CRYPTOGRAPHIC MANAGEMENT PURPOSE,1642,,,,,3,3,1,0,1,M,,CSC,M,,ID,006010
689296,689297,X,,False,SECURITY ORIGINATOR NAME,0824,,,,,64,1,2,0,1,O,,CSC,O,,AN,006010
689297,689298,X,,False,SECURITY RECIPIENT NAME,0825,,,,,64,1,3,0,1,O,,CSC,O,,AN,006010
689298,689299,X,,False,LOOK-UP VALUE PROTOCOL CODE,1675,G,O,C050,,2,2,4,0,1,O,,CSC,M,,ID,006010
689299,689300,X,,False,FILTER ID CODE,1570,R,O,C050,,3,3,5,0,0,O,,CSC,M,,ID,006010
689300,689301,X,,False,VERSION IDENTIFIER,0799,R,O,C050,,30,1,6,0,0,O,,CSC,M,,AN,006010
689301,689302,X,,False,LOOK-UP VALUE,1565,R,O,C050,,4096,1,7,0,0,O,,CSC,M,,AN,006010
689302,689303,X,,False,LOOK-UP VALUE PROTOCOL CODE,1675,R,O,C050,,2,2,8,0,0,O,P  008009010011,CSC,C,,ID,006010
689303,689304,X,,False,FILTER ID CODE,1570,R,O,C050,,3,3,9,0,0,O,,CSC,C,,ID,006010
689304,689305,X,,False,VERSION IDENTIFIER,0799,R,O,C050,,30,1,10,0,0,O,,CSC,C,,AN,006010
689305,689306,X,,False,LOOK-UP VALUE,1565,R,O,C050,,4096,1,11,0,0,O,,CSC,C,,AN,006010
689306,689307,X,,False,LOOK-UP VALUE PROTOCOL CODE,1675,R,O,C050,,2,2,12,0,0,O,P  012013014015,CSC,C,,ID,006010
689307,689308,X,,False,FILTER ID CODE,1570,R,O,C050,,3,3,13,0,0,O,,CSC,C,,ID,006010
689308,689309,X,,False,VERSION IDENTIFIER,0799,R,O,C050,,30,1,14,0,0,O,,CSC,C,,AN,006010
689309,689310,X,,False,LOOK-UP VALUE,1565,,O,C050,,4096,1,15,0,0,O,,CSC,C,,AN,006010
689310,689311,X,,False,REFERENCE IDENTIFICATION QUALIFIER,0128,G,O,C040,,3,2,16,0,1,O,,CSC,M,,ID,006010
689311,689312,X,,False,REFERENCE IDENTIFICATION,0127,R,O,C040,,80,1,17,0,0,O,,CSC,M,,AN,006010
689312,689313,X,,False,REFERENCE IDENTIFICATION QUALIFIER,0128,R,O,C040,,3,2,18,0,0,O,P  018019,CSC,C,,ID,006010
689313,689314,X,,False,REFERENCE IDENTIFICATION,0127,R,O,C040,,80,1,19,0,0,O,,CSC,C,,AN,006010
689314,689315,X,,False,REFERENCE IDENTIFICATION QUALIFIER,0128,R,O,C040,,3,2,20,0,0,O,P  020021,CSC,C,,ID,006010
689315,689316,X,,False,REFERENCE IDENTIFICATION,0127,,O,C040,,80,1,21,0,0,O,,CSC,C,,AN,006010
689316,689317,X,,False,FILTER ID CODE,1570,,,,,3,3,22,0,1,C,P  022023024025,CSC,C,,ID,006010
689317,689318,X,,False,VERSION IDENTIFIER,0799,,,,,30,1,23,0,1,C,,CSC,C,,AN,006010
689318,689319,X,,False,LENGTH OF DATA,0995,,,,,18,1,24,0,1,C,,CSC,C,,N0,006010
689319,689320,X,,False,SECURITY VALUE QUALIFIER,1572,G,C,C033,,3,3,25,0,1,C,,CSC,M,,ID,006010
689320,689321,X,,False,ENCODED SECURITY VALUE,1573,,C,C033,,4096,1,26,0,0,C,,CSC,M,,AN,006010
689321,689322,X,,False,SPECIAL HANDLING CODE,0152,,,,,3,2,1,0,1,M,P  012013,CSD,M,,ID,006010
689322,689323,X,,False,REFERENCE IDENTIFICATION QUALIFIER,0128,,,,,3,2,2,0,1,M,,CSD,M,,ID,006010
689323,689324,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,3,0,1,M,,CSD,M,,AN,006010
689324,689325,X,,False,SHIPMENT METHOD OF PAYMENT,0146,,,,,2,2,4,0,1,M,,CSD,M,,ID,006010
689325,689326,X,,False,DATE,0373,,,,,8,8,5,0,1,C,,CSD,C,,DT,006010
689326,689327,X,,False,DATE,0373,,,,,8,8,6,0,1,C,,CSD,C,,DT,006010
689327,689328,X,,False,AMOUNT CHARGED,0058,,,,,15,1,7,0,1,M,,CSD,M,,N2,006010
689328,689329,X,,False,STANDARD CARRIER ALPHA CODE,0140,,,,,4,2,8,0,1,O,,CSD,O,,ID,006010
689329,689330,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,9,0,1,O,,CSD,O,,AN,006010
689330,689331,X,,False,TIME,0337,,,,,8,4,10,0,1,C,C  010005,CSD,C,,TM,006010
689331,689332,X,,False,TIME CODE,0623,,,,,2,2,11,0,1,C,P  010011,CSD,C,,ID,006010
689332,689333,X,,False,TIME,0337,,,,,8,4,12,0,1,C,C  012006,CSD,C,,TM,006010
689333,689334,X,,False,TIME CODE,0623,,,,,2,2,13,0,1,C,,CSD,C,,ID,006010
689334,689335,X,,False,NAME,0093,,,,,60,1,1,0,1,C,R  001002,CSE,C,,AN,006010
689335,689336,X,,False,REFERENCE IDENTIFICATION,0127,,,,,80,1,2,0,1,C,,CSE,C,,AN,006010
689336,689337,X,,False,ACADEMIC CREDIT TYPE CODE,1141,,,,,1,1,3,0,1,O,,CSE,O,,ID,006010
689337,689338,X,,False,QUANTITY,0380,,,,,15,1,4,0,1,O,,CSE,O,,R,006010
689338,689339,X,,False,QUANTITY,0380,,,,,15,1,5,0,1,O,,CSE,O,,R,006010
689339,689340,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,6,0,1,O,,CSE,O,,ID,006010
689340,689341,X,,False,ACADEMIC GRADE OR COURSE LEVEL CODE,1142,,,,,2,1,7,0,1,O,,CSE,O,,ID,006010
689341,689342,X,,False,IDENTIFICATION CODE QUALIFIER,0066,,,,,2,1,8,0,1,C,P  008009,CSE,C,,ID,006010
689342,689343,X,,False,IDENTIFICATION CODE,0067,,,,,80,2,9,0,1,C,,CSE,C,,AN,006010
689343,689344,X,,False,ENTITY TITLE,0790,,,,,132,1,10,0,1,O,,CSE,O,,AN,006010
689344,689345,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,11,0,1,O,,CSE,O,,ID,006010
689345,689346,X,,False,YES/NO CONDITION OR RESPONSE CODE,1073,,,,,1,1,12,0,1,O,,CSE,O,,ID,006010
689346,689347,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,G,M,C001,,2,2,1,0,1,M,,CSF,M,,ID,006010
689347,689348,X,,False,EXPONENT,1018,R,M,C001,,15,1,2,0,0,M,,CSF,O,,R,006010
689348,689349,X,,False,MULTIPLIER,0649,R,M,C001,,10,1,3,0,0,M,,CSF,O,,R,006010
689349,689350,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,M,C001,,2,2,4,0,0,M,,CSF,O,,ID,006010
689350,689351,X,,False,EXPONENT,1018,R,M,C001,,15,1,5,0,0,M,,CSF,O,,R,006010
689351,689352,X,,False,MULTIPLIER,0649,R,M,C001,,10,1,6,0,0,M,,CSF,O,,R,006010
689352,689353,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,M,C001,,2,2,7,0,0,M,,CSF,O,,ID,006010
689353,689354,X,,False,EXPONENT,1018,R,M,C001,,15,1,8,0,0,M,,CSF,O,,R,006010
689354,689355,X,,False,MULTIPLIER,0649,R,M,C001,,10,1,9,0,0,M,,CSF,O,,R,006010
689355,689356,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,M,C001,,2,2,10,0,0,M,,CSF,O,,ID,006010
689356,689357,X,,False,EXPONENT,1018,R,M,C001,,15,1,11,0,0,M,,CSF,O,,R,006010
689357,689358,X,,False,MULTIPLIER,0649,R,M,C001,,10,1,12,0,0,M,,CSF,O,,R,006010
689358,689359,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,M,C001,,2,2,13,0,0,M,,CSF,O,,ID,006010
689359,689360,X,,False,EXPONENT,1018,R,M,C001,,15,1,14,0,0,M,,CSF,O,,R,006010
689360,689361,X,,False,MULTIPLIER,0649,,M,C001,,10,1,15,0,0,M,,CSF,O,,R,006010
689361,689362,X,,False,SAMPLE SELECTION MODULUS,1167,,,,,6,1,16,0,1,C,E  016017,CSF,C,,R6,006010
689362,689363,X,,False,SAMPLE FREQUENCY VALUE PER UNIT OF MEASUREMENT CODE,0942,,,,,9,1,17,0,1,C,,CSF,C,,N0,006010
689363,689364,X,,False,SALES REQUIREMENT CODE,0563,,,,,2,1,1,0,1,O,,CSH,O,,ID,006010
689364,689365,X,,False,ACTION CODE,0306,,,,,2,1,2,0,1,O,C  002003,CSH,O,,ID,006010
689365,689366,X,,False,AMOUNT,0610,,,,,15,1,3,0,1,C,,CSH,C,,N2,006010
689366,689367,X,,False,ACCOUNT NUMBER,0508,,,,,35,1,4,0,1,O,,CSH,O,,AN,006010
689367,689368,X,,False,DATE,0373,,,,,8,8,5,0,1,O,,CSH,O,,DT,006010
689368,689369,X,,False,AGENCY QUALIFIER CODE,0559,,,,,2,2,6,0,1,C,P  006007,CSH,C,,ID,006010
689369,689370,X,,False,SPECIAL SERVICES CODE,0560,,,,,10,2,7,0,1,C,,CSH,C,,ID,006010
689370,689371,X,,False,PRODUCT/SERVICE SUBSTITUTION CODE,0566,,,,,2,1,8,0,1,O,,CSH,O,,ID,006010
689371,689372,X,,False,PERCENTAGE AS DECIMAL,0954,,,,,10,1,9,0,1,C,P  009010,CSH,C,,R,006010
689372,689373,X,,False,PERCENT QUALIFIER,1004,,,,,2,1,10,0,1,C,,CSH,C,,ID,006010
689373,689374,X,,False,CLAIM SUBMISSION REASON CODE,1383,,,,,2,2,1,0,1,M,,CSI,M,,ID,006010
689374,689375,X,,False,DATE/TIME QUALIFIER,0374,,,,,3,3,2,0,1,M,,CSI,M,,ID,006010
689375,689376,X,,False,DATE TIME PERIOD FORMAT QUALIFIER,1250,,,,,3,2,3,0,1,M,,CSI,M,,ID,006010
689376,689377,X,,False,DATE TIME PERIOD,1251,,,,,35,1,4,0,1,M,,CSI,M,,AN,006010
689377,689378,X,,False,CRYPTOGRAPHIC SERVICE MESSAGE (CSM) MESSAGE CLASS CODE,0987,,,,,4,3,1,0,1,M,,CSM,M,,ID,006010
689378,689379,X,,False,SECURITY ORIGINATOR NAME,0824,,,,,64,1,2,0,1,O,,CSM,O,,AN,006010
689379,689380,X,,False,SECURITY RECIPIENT NAME,0825,,,,,64,1,3,0,1,O,,CSM,O,,AN,006010
689380,689381,X,,False,SAMPLING SEQUENCE QUALIFIER,1020,,,,,2,2,1,0,1,M,,CSS,M,,ID,006010
689381,689382,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,G,M,C001,,2,2,2,0,1,M,,CSS,M,,ID,006010
689382,689383,X,,False,EXPONENT,1018,R,M,C001,,15,1,3,0,0,M,,CSS,O,,R,006010
689383,689384,X,,False,MULTIPLIER,0649,R,M,C001,,10,1,4,0,0,M,,CSS,O,,R,006010
689384,689385,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,M,C001,,2,2,5,0,0,M,,CSS,O,,ID,006010
689385,689386,X,,False,EXPONENT,1018,R,M,C001,,15,1,6,0,0,M,,CSS,O,,R,006010
689386,689387,X,,False,MULTIPLIER,0649,R,M,C001,,10,1,7,0,0,M,,CSS,O,,R,006010
689387,689388,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,M,C001,,2,2,8,0,0,M,,CSS,O,,ID,006010
689388,689389,X,,False,EXPONENT,1018,R,M,C001,,15,1,9,0,0,M,,CSS,O,,R,006010
689389,689390,X,,False,MULTIPLIER,0649,R,M,C001,,10,1,10,0,0,M,,CSS,O,,R,006010
689390,689391,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,M,C001,,2,2,11,0,0,M,,CSS,O,,ID,006010
689391,689392,X,,False,EXPONENT,1018,R,M,C001,,15,1,12,0,0,M,,CSS,O,,R,006010
689392,689393,X,,False,MULTIPLIER,0649,R,M,C001,,10,1,13,0,0,M,,CSS,O,,R,006010
689393,689394,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,R,M,C001,,2,2,14,0,0,M,,CSS,O,,ID,006010
689394,689395,X,,False,MULTIPLIER,0649,,M,C001,,10,1,16,0,0,M,,CSS,O,,R,006010
689395,689396,X,,False,SAMPLING SEQUENCE VALUE,1021,,,,,3,1,17,0,1,M,,CSS,M,,N0,006010
689396,689397,X,,False,SAMPLING SEQUENCE VALUE,1021,,,,,3,1,18,0,1,O,,CSS,O,,N0,006010
689397,689398,X,,False,SAMPLING SEQUENCE VALUE,1021,,,,,3,1,19,0,1,O,,CSS,O,,N0,006010
689398,689399,X,,False,SAMPLING SEQUENCE VALUE,1021,,,,,3,1,20,0,1,O,,CSS,O,,N0,006010
689399,689400,X,,False,SAMPLING SEQUENCE VALUE,1021,,,,,3,1,21,0,1,O,,CSS,O,,N0,006010
689400,689401,X,,False,COST CODE,0964,,,,,3,3,1,0,1,M,,CST,M,,ID,006010
689401,689402,X,,False,MONETARY AMOUNT,0782,,,,,18,1,2,0,1,M,,CST,M,,R,006010
689402,689403,X,,False,UNIT OR BASIS FOR MEASUREMENT CODE,0355,G,C,C001,,2,2,3,0,1,C,P  003018,CST,M,,ID,006010
689403,689404,X,,False,EXPONENT,1018,R,C,C001,,15,1,4,0,0,C,,CST,O,,R,006010
689404,689405,X,,False,MULTIPLIER,0649,R,C,C001,,10,1,5,0,0,C,,CST,O,,R,006010
